user_id,song_id,rating
969,1136,3
252,1731,1
745,4161,4
95,1865,3
212,2225,4
661,1594,5
758,559,2
739,3547,1
708,3988,1
597,579,5
8,1291,1
594,326,1
170,1602,5
58,4294,3
17,4754,4
545,4349,5
217,3336,2
323,1647,2
561,2648,5
568,4454,5
876,2719,1
847,574,5
916,95,3
953,1501,4
919,298,5
818,3229,4
19,4268,2
610,1975,2
235,1828,5
807,291,3
946,514,2
718,4995,1
55,282,3
263,1613,3
679,893,3
605,4587,2
214,3750,1
946,1433,5
431,2258,4
405,3433,1
831,1054,2
465,8,5
584,232,5
414,3946,3
230,4760,5
689,1243,3
898,1481,2
625,3016,2
705,417,1
395,4828,5
546,830,4
53,4754,5
113,1766,3
853,3572,5
25,485,1
466,2962,3
557,699,4
644,586,1
629,2784,3
282,824,4
619,57,4
707,682,2
127,4137,1
984,4545,4
236,103,1
587,4843,5
179,2283,3
550,2713,1
340,28,1
145,4691,1
434,1697,4
189,3199,5
196,2767,4
184,1668,3
832,3471,4
774,271,3
986,2832,2
396,2514,5
310,4721,4
813,4280,3
843,2795,4
848,3131,2
266,4398,3
741,4590,2
279,1569,2
661,4126,1
440,3749,5
825,1835,2
685,1555,1
280,1407,4
963,3252,4
344,2642,5
866,3499,4
533,4867,4
754,1408,4
997,3231,1
118,4760,3
390,1743,4
234,1296,2
879,531,4
726,2753,4
24,3018,3
695,3340,4
966,4885,4
945,4018,5
399,3513,4
381,2031,3
501,4131,3
944,1568,1
982,1787,2
739,1661,1
538,1322,2
892,3988,4
970,1579,5
192,1320,5
158,2263,3
882,3454,1
277,3216,4
357,3612,4
832,1257,4
193,501,2
785,252,3
129,1019,1
595,128,3
136,1283,4
666,1522,1
6,685,4
86,4142,3
483,4307,2
128,4109,5
755,2752,4
949,2618,4
246,2267,3
261,1234,5
750,575,4
17,1879,4
35,1158,1
821,2167,1
837,4413,3
643,3689,5
908,308,2
232,50,4
413,4247,2
664,98,1
617,4661,2
302,2198,3
911,1802,4
527,3705,4
950,1784,3
10,4833,2
395,1390,4
763,2854,3
102,2797,1
480,1512,5
607,1625,2
831,1189,2
484,1782,2
421,3058,5
969,3765,1
38,3994,3
221,4516,2
176,1154,3
930,3069,2
553,3244,2
113,2493,2
36,767,4
837,525,4
750,299,4
562,4297,5
83,3355,1
33,4921,1
658,755,5
93,2543,4
845,299,5
758,2707,1
677,4274,5
442,4614,2
159,3531,2
850,1511,1
41,1126,2
665,3333,3
48,4986,5
328,268,1
897,3627,1
991,2031,2
67,3732,5
618,1008,4
372,2579,4
872,1634,5
291,50,5
808,4340,3
637,1834,5
670,2836,1
32,2348,2
66,315,3
570,436,5
537,3985,4
923,3917,5
832,3811,1
657,3346,4
817,2382,5
921,3841,4
515,4231,5
171,783,4
467,2570,1
77,2978,2
773,4930,5
718,3528,2
143,4858,1
496,3032,3
742,3521,3
324,595,5
895,4172,3
332,3816,5
5,2671,5
938,225,4
247,4354,4
576,3445,1
547,1144,2
168,381,2
635,3329,5
576,3047,5
419,2453,4
802,4600,3
839,1585,4
372,1526,3
777,530,1
654,744,5
330,622,3
290,1593,1
896,2079,5
815,1096,5
792,2953,2
298,4971,4
489,1503,3
506,4198,3
240,2541,5
404,595,1
254,1472,5
696,2726,2
276,3690,2
684,4232,4
641,1192,5
378,2052,2
637,899,3
135,136,3
964,4730,4
783,966,4
810,455,3
987,1877,1
111,4691,2
257,4092,2
803,3436,4
357,994,2
354,3171,4
72,1877,5
675,3373,5
376,3253,2
540,2979,5
638,3963,3
130,968,5
19,134,3
437,1459,2
578,178,1
291,2370,1
868,2343,3
140,3825,5
528,4454,1
160,657,1
520,4753,1
596,313,2
382,4525,1
365,4441,2
978,3734,4
82,1547,3
361,1517,3
326,4384,3
761,3303,4
75,2604,2
187,1717,5
401,1578,1
202,981,2
615,1565,4
21,306,3
717,1408,2
339,1640,4
500,228,5
668,3172,3
197,1927,2
549,3197,2
117,404,5
327,2654,3
701,4227,1
78,2817,4
96,1902,2
891,4925,3
2,2403,1
375,2288,1
216,445,5
745,2603,5
517,4660,5
734,14,1
920,4625,3
190,2894,1
387,420,2
194,155,4
977,819,3
749,1611,2
625,3837,1
313,3186,1
564,2378,3
216,3213,1
742,505,1
35,3734,5
645,451,2
583,625,4
961,4234,1
353,2365,3
484,2644,2
456,153,4
445,4311,3
237,163,2
757,2507,2
891,1441,5
966,140,2
990,561,5
94,1342,5
342,679,1
127,2012,3
380,2605,5
523,182,3
133,3465,5
758,3000,5
323,369,2
282,733,3
690,793,3
787,1086,4
948,1644,3
820,1426,1
461,2816,5
98,521,4
500,1331,3
843,1235,3
960,3489,2
946,1323,3
786,3363,2
877,1576,2
876,3856,1
623,4739,3
626,1114,1
310,3822,5
203,3673,1
962,3114,5
968,2922,5
445,1748,2
655,1105,2
397,644,5
236,2734,4
157,4721,5
402,2504,5
424,2955,3
391,1231,4
379,2095,1
301,4635,5
174,227,5
861,2407,4
238,2260,4
824,810,1
27,4174,5
243,463,4
333,832,2
318,345,4
905,508,4
443,1535,1
926,1210,2
123,1179,2
738,4955,1
916,959,3
658,2361,1
164,3851,4
61,2412,1
903,4965,1
226,2307,3
258,4463,5
316,3910,3
721,104,5
499,916,4
629,883,4
122,369,3
721,3554,1
679,2443,2
120,800,5
894,160,4
447,1542,4
593,1913,4
14,1664,3
932,4578,5
320,4249,4
198,4873,2
201,4397,3
237,3258,1
800,557,1
372,4645,5
729,4978,1
607,2087,2
552,31,5
30,1992,1
385,1873,2
946,1413,2
828,1608,1
587,2417,5
571,2100,1
852,747,1
281,1804,4
256,4655,4
225,4841,2
378,236,3
423,1297,5
885,1019,5
122,2115,2
911,16,3
163,124,5
742,3534,4
243,4243,4
667,2790,1
698,1318,2
601,4171,1
416,3678,1
944,4915,1
233,3677,3
982,2573,1
519,2751,5
361,457,5
976,3789,3
369,1551,4
103,3242,4
940,2586,5
738,3541,1
874,4191,5
150,4762,5
662,943,2
785,2830,4
991,3328,5
296,1537,3
391,1689,3
7,4954,1
828,1174,4
464,1877,1
211,2258,1
886,2234,4
840,4950,4
358,3747,4
850,227,3
551,4937,5
453,141,4
349,3419,4
857,1212,1
239,1306,1
19,4763,3
904,3228,2
91,1406,4
593,2704,5
468,3323,3
983,2056,3
71,3562,2
108,4187,4
570,2363,4
798,3687,4
123,2041,4
810,3050,1
832,2185,4
292,1145,3
769,4011,3
878,3636,1
139,2566,2
601,4001,1
955,1827,3
203,2228,3
171,1866,2
813,3969,4
97,3867,5
123,3759,5
478,4497,5
106,2406,5
366,1649,1
964,3220,3
146,800,4
362,182,1
296,2384,5
637,2520,5
345,95,4
592,3930,4
667,4226,1
954,236,3
774,2744,4
803,4066,3
890,3328,4
896,4590,2
174,56,3
815,1967,3
151,623,4
716,1745,5
656,3881,4
815,732,1
274,3342,3
411,2487,5
266,4043,2
598,3316,4
686,3491,2
890,4566,2
573,386,2
773,690,3
495,2786,3
332,3791,4
690,1313,1
169,204,3
341,2675,5
716,2736,2
758,4096,1
863,3226,2
20,108,1
646,2839,4
269,651,2
93,1472,1
619,1001,5
778,3516,4
660,769,4
899,4075,5
488,1785,1
69,1651,2
473,1976,3
589,2554,1
409,672,1
706,2402,5
407,436,2
571,1969,4
933,1875,5
132,4810,2
530,2876,3
382,3486,2
372,2064,3
457,1777,3
334,2461,1
107,58,1
113,4512,3
783,1858,3
628,3369,1
958,3366,4
692,3626,4
296,2079,1
275,4880,4
393,954,4
534,568,3
713,1781,3
90,4228,2
952,3160,3
979,4992,3
112,1830,4
114,927,1
628,3562,3
241,2840,2
568,3442,5
794,4242,3
154,3872,3
871,3774,3
95,2054,4
462,218,1
238,2381,1
646,1211,3
437,3878,1
293,4725,2
547,2927,5
807,1160,2
68,2640,1
414,2107,3
702,3058,2
770,4726,3
532,2154,3
111,1855,4
750,4571,3
344,681,1
652,3164,3
264,2607,2
806,513,4
649,799,2
547,3524,2
68,1934,2
783,1230,3
698,2258,5
120,2044,2
980,2529,5
705,2946,4
596,4249,2
632,2686,2
45,4466,1
786,2961,4
651,2556,4
709,4646,1
911,1060,3
440,4380,5
2,2219,5
464,3658,4
933,4406,5
706,3565,3
917,2564,5
234,3699,3
304,1026,4
891,2304,3
455,3832,1
892,1903,1
258,2828,5
163,4082,5
243,498,5
378,86,3
123,749,5
740,3000,2
834,584,4
664,467,4
168,380,5
724,3369,4
945,1655,4
938,4029,4
135,507,2
425,1864,2
240,3156,2
843,3298,2
832,2492,4
399,2440,3
114,1745,1
881,1168,1
766,3389,1
929,2102,5
547,4973,5
752,2491,4
953,4805,3
375,2586,3
964,4335,3
806,2403,2
453,13,5
119,3440,4
141,3592,4
90,1294,2
401,345,5
545,1780,5
699,1482,3
907,93,2
169,1413,3
521,3916,1
200,795,4
827,2276,4
953,4602,3
763,383,4
438,117,3
854,2302,3
144,3912,5
881,4187,1
448,2504,3
88,1307,3
237,3971,3
554,1828,3
293,3769,2
574,3303,3
402,2051,3
847,3822,1
434,2085,2
856,2243,2
523,1029,2
25,715,2
163,4780,5
288,1582,5
21,3284,1
341,4196,1
726,2825,5
351,4683,1
912,4165,5
821,3399,3
586,1598,5
816,4468,3
344,3491,2
413,1359,4
354,1806,4
283,3154,1
524,702,3
874,4563,1
468,2697,4
687,377,5
359,2587,3
789,1832,1
602,3674,3
555,4612,3
552,288,3
536,2522,5
445,3281,4
995,3542,3
666,1215,1
979,2338,3
158,2826,1
856,3057,5
19,4758,2
430,1291,1
691,2459,2
139,3910,1
591,1122,4
838,1186,1
596,4950,3
399,4605,4
165,846,3
886,1290,4
403,2017,4
341,2011,4
351,1420,3
931,3413,3
378,510,2
289,3611,2
570,2182,5
837,3140,3
61,1428,3
650,71,5
716,4953,3
674,4909,3
216,3316,1
336,401,2
893,3569,5
285,3624,5
412,2392,2
607,4231,3
871,4434,3
637,2656,1
198,103,3
647,2088,3
2,1722,1
86,4632,5
219,3071,1
315,4999,2
218,220,1
346,2456,4
774,4204,4
456,1419,4
922,2320,4
671,3860,4
742,3083,2
545,931,4
348,1537,3
195,4472,2
323,4622,4
146,70,3
637,4792,5
296,3900,5
352,681,3
542,3369,4
907,1757,5
482,451,4
51,3218,3
219,3397,1
697,4703,1
784,4821,2
515,2697,5
767,4294,1
108,3508,4
193,4499,4
594,3050,5
272,3855,2
384,4584,3
549,1915,2
593,2505,2
899,219,4
793,4602,2
165,2261,4
910,3201,5
460,4956,3
287,2865,2
676,399,5
858,3353,3
629,2815,2
355,4316,5
969,3695,3
476,3459,4
301,4406,3
290,3640,2
620,4104,5
126,887,2
215,3725,4
773,1347,1
536,713,2
548,725,5
565,3775,1
549,4604,2
397,19,1
789,3573,5
437,1138,3
785,636,4
504,1836,1
338,3138,5
155,4901,2
562,1797,5
497,1652,3
995,2354,4
619,1237,3
442,849,4
5,2370,4
337,2633,5
848,1646,1
641,2044,1
529,2397,5
698,3660,5
928,3897,3
480,4836,2
823,2301,3
323,1089,4
245,643,3
481,4638,4
719,2442,2
906,1571,5
769,1338,5
935,3589,1
133,3638,1
534,3876,3
231,564,3
468,3831,5
927,2969,4
953,682,4
948,350,1
677,4123,5
185,806,1
133,1785,5
263,1531,5
24,2482,2
298,3781,2
246,1238,5
181,640,2
724,3410,3
422,4707,4
373,1824,3
536,4806,5
562,3564,4
791,279,2
79,4564,3
197,4225,2
936,1865,2
245,1594,2
335,1041,3
56,2563,3
484,3612,1
600,2904,5
442,1259,4
971,3032,4
910,4318,3
885,3837,3
916,342,2
601,810,5
288,1216,3
330,1117,4
96,3410,4
872,2435,1
403,3398,2
626,1006,2
843,1409,5
368,1955,3
819,309,1
663,2250,4
483,1448,2
603,2938,3
652,1015,4
681,2458,2
80,2139,1
409,2203,1
395,2610,2
432,1296,1
254,4565,2
340,3346,5
809,968,2
544,4527,5
550,435,2
15,881,1
721,2616,3
757,4134,4
36,2289,1
401,4689,5
6,577,4
251,947,5
562,2187,1
242,588,1
46,3704,5
24,2035,5
921,737,2
246,2100,1
625,2804,4
869,1594,1
598,4508,2
352,387,3
862,203,2
419,2321,1
719,1617,3
998,1386,4
97,18,4
458,872,2
49,15,1
438,3547,4
364,2631,2
196,4962,1
391,211,2
840,1413,2
684,1548,1
142,301,5
675,3111,2
300,1123,4
908,4454,1
37,3810,3
625,1172,3
227,3410,5
855,1822,4
361,4188,5
749,1898,5
793,3365,4
920,1627,2
504,881,5
594,2557,2
82,3476,2
317,1993,3
226,3306,2
48,4522,5
157,4037,3
689,4981,2
102,4419,3
295,4154,5
979,4326,2
996,2848,5
742,2038,4
928,2928,3
525,2462,5
561,4268,5
629,2975,2
363,4194,1
788,3810,5
646,1535,1
597,547,3
465,3248,1
443,2151,5
54,2781,2
675,2099,5
408,4107,1
68,4604,4
109,86,3
190,3995,3
933,2766,4
40,893,1
368,4781,3
325,2731,2
388,1689,1
847,1543,4
256,3128,5
175,2302,3
282,2727,3
719,1474,3
488,2278,5
289,2720,3
584,4685,2
468,1872,5
745,1062,3
4,3606,5
280,4255,2
85,1235,5
499,784,5
819,3107,5
367,3158,4
463,2322,5
886,1716,4
36,372,2
337,3532,5
15,4224,1
695,1214,4
755,2197,4
989,1851,4
515,4717,4
262,1223,3
111,2476,3
77,2658,2
852,3666,3
434,4426,2
719,4877,1
768,890,5
119,1520,1
520,3209,3
206,3082,1
433,4511,5
635,374,1
673,3160,3
109,3261,4
992,1157,5
842,911,5
238,13,5
237,3167,1
209,1878,4
387,2373,4
585,2848,2
129,106,4
516,4598,4
793,4203,1
208,2329,1
950,3365,3
215,3411,3
719,2663,4
263,2575,1
486,4594,3
291,2984,3
723,2624,4
276,3286,5
144,4822,2
448,1037,2
147,2683,5
865,2495,1
216,4607,5
789,2285,2
146,1446,2
584,1940,5
638,2337,2
482,2858,3
290,2162,4
689,1772,3
817,2382,3
895,3344,2
916,351,2
724,4963,1
170,600,2
394,411,5
117,4020,2
91,3242,5
949,3036,2
245,3410,2
826,4489,5
378,4937,3
532,245,3
687,4745,4
57,182,1
170,4977,2
127,2916,2
962,4912,4
530,86,3
401,4251,3
936,1551,4
371,4092,4
30,45,5
738,3783,4
172,1527,4
317,4497,4
244,3119,5
921,4683,4
529,2266,1
474,4018,2
685,373,1
406,627,1
656,3071,1
430,106,2
409,1872,1
455,4078,4
175,3424,1
21,1122,3
924,37,1
504,2536,5
231,1874,5
567,3984,3
983,3627,5
387,1571,4
188,3055,5
579,1579,5
155,728,2
954,3099,5
898,1634,1
821,3818,5
216,4867,5
484,1476,1
555,2401,5
762,1228,3
726,46,4
27,501,3
291,756,4
820,2047,1
927,3948,5
421,2931,5
546,2317,3
948,3988,5
36,2133,4
263,2045,4
935,2032,2
129,716,4
779,4146,4
104,1090,5
24,3944,4
137,1658,3
901,940,2
18,3591,5
929,1110,1
588,1527,5
673,4963,2
65,217,1
392,4355,3
101,107,1
814,1781,5
292,4980,4
773,4273,4
770,3040,4
237,3908,5
289,3661,1
634,3930,1
220,3077,2
445,660,4
754,2931,1
933,4594,2
212,362,4
330,4591,4
134,2325,4
226,1386,3
107,56,4
826,717,5
770,4650,3
342,3880,2
954,3944,1
798,3532,3
930,3437,1
720,4699,3
989,1799,1
504,2684,1
969,2135,3
805,4820,3
57,4898,5
6,3384,4
61,2573,4
611,1353,1
571,4397,5
96,4450,3
38,2779,2
28,1235,1
93,1890,4
855,1997,3
31,1317,1
534,119,3
208,4359,4
25,3287,2
219,3940,4
7,3985,1
505,4510,3
146,3625,1
648,641,1
54,4195,4
96,2924,3
144,4881,2
606,2472,4
393,1859,2
354,1931,1
977,568,5
16,2331,1
835,289,1
649,2882,3
278,2418,4
103,785,1
863,2919,5
596,363,5
912,1444,5
751,3543,5
926,508,3
97,2483,1
822,40,2
745,476,4
354,2804,1
2,105,3
617,2878,2
727,4966,5
516,706,3
1000,4492,4
235,885,3
638,3215,3
911,4491,1
886,2407,5
792,1272,2
158,4709,3
345,4525,1
742,3449,5
541,2453,3
137,4724,4
268,4749,3
59,2255,3
539,1375,4
245,1911,1
545,2901,4
353,17,5
816,1509,4
828,2001,1
272,4922,1
443,3933,3
504,1555,1
362,2667,3
338,4023,1
978,1440,4
595,1630,5
977,2930,2
16,4906,4
138,3076,5
826,3934,4
746,1961,3
359,3417,3
279,4309,1
861,1748,2
622,1212,5
102,203,3
114,3451,1
23,395,3
316,1249,5
503,1658,2
789,1351,1
636,1974,4
617,3019,5
867,4341,5
880,3037,5
136,337,1
514,3283,3
423,2132,3
849,914,3
936,391,5
192,1310,3
139,284,2
589,1687,1
542,2821,3
284,645,1
42,4656,4
498,3771,1
449,41,4
903,721,5
262,537,4
454,4405,3
564,2881,5
249,4998,1
877,2917,3
107,2152,3
150,1034,1
205,3261,3
432,3287,1
381,2628,5
81,2328,4
782,300,3
431,1127,1
492,752,4
595,4616,5
557,1544,5
862,546,3
136,1957,3
435,1830,1
791,1109,2
622,3955,5
595,3061,3
554,390,2
977,293,2
60,290,1
307,1739,4
340,3907,2
966,4141,5
963,1787,3
78,2566,3
856,155,3
42,3309,1
879,4549,1
191,2019,5
750,4474,5
524,1627,4
836,4780,3
73,578,4
251,2453,1
715,2592,4
992,1896,5
252,2265,3
538,123,5
232,4356,2
26,4920,2
210,4723,3
439,2170,1
463,4087,3
170,313,3
55,340,4
97,1785,2
263,802,2
353,963,2
233,2047,1
685,483,3
823,4420,5
255,1219,2
92,989,2
783,2419,5
429,4788,5
827,1289,3
474,1137,1
37,4429,4
940,1790,4
709,3898,4
180,4000,3
536,656,1
231,47,4
676,3166,4
838,3020,1
214,4089,2
390,1532,5
893,3654,1
864,2545,1
746,4908,5
446,4247,5
958,2560,1
907,2389,5
482,705,2
327,4442,1
843,1339,3
917,708,2
990,3370,5
755,4415,5
91,4338,5
400,2650,5
252,4998,2
812,4657,5
795,1799,1
631,3989,5
690,3445,5
244,3983,5
629,3064,3
727,3549,3
750,3162,1
58,3273,2
364,4442,5
279,4041,2
635,370,3
403,2034,2
626,2691,1
313,1002,2
263,2833,5
537,4939,1
214,4661,4
482,2112,4
403,4255,5
663,2475,4
700,3379,5
746,863,3
118,3923,4
896,364,2
11,3739,4
16,452,3
450,94,5
89,3575,5
354,3945,1
249,4584,1
232,2832,4
585,2335,1
560,1128,1
927,250,1
788,3850,5
274,2231,1
505,3378,3
547,3952,4
277,1748,4
623,72,2
207,3313,2
97,2607,4
922,196,2
24,3620,4
453,2078,5
31,2160,4
253,567,5
209,4258,1
446,2391,4
721,2130,3
119,1938,3
153,651,2
31,3287,3
323,905,2
947,552,3
186,4753,3
644,2204,2
414,1841,3
615,2431,3
825,3397,5
947,4489,2
707,2126,5
433,4638,1
29,2686,3
837,3016,4
983,3006,4
960,4101,1
385,2104,2
798,827,3
498,284,2
434,662,2
728,3857,5
191,3177,2
7,569,2
801,4222,5
100,4592,4
472,4770,1
744,3273,4
995,2630,5
994,3973,4
902,2123,2
636,3438,5
448,3982,1
392,4548,5
464,4470,1
555,2284,2
345,606,4
155,2441,2
179,932,4
649,2158,1
643,28,5
816,905,1
575,295,5
496,281,4
333,198,1
131,742,3
681,2264,3
372,1270,3
405,3049,1
33,1878,3
307,4428,1
883,92,1
614,4656,3
756,4713,1
925,157,3
11,857,4
852,1727,3
210,1411,1
702,1153,4
544,2617,5
927,1622,4
833,4757,5
479,4751,5
823,236,4
972,1914,5
706,4133,5
110,2070,1
403,2503,5
659,2292,5
16,3115,1
895,4648,4
740,612,5
460,4883,3
291,2592,2
448,114,4
169,1853,1
72,2748,4
326,3820,4
505,3918,2
350,3184,2
756,4110,4
360,2875,5
508,2808,1
641,4801,2
328,4754,3
571,1960,4
139,4670,2
187,3743,5
563,4093,1
96,4960,1
400,3132,4
39,3141,2
40,779,5
673,3772,4
490,3148,3
443,4662,2
462,2651,5
90,2098,4
154,1505,4
393,2844,5
522,2599,5
545,128,2
204,4813,3
207,3641,3
825,479,3
398,32,1
887,581,2
500,3123,2
549,1224,3
369,2782,5
221,4606,5
323,1710,3
870,2560,5
86,1637,1
46,3321,3
461,3598,1
913,371,5
333,1334,5
924,321,5
880,4383,5
756,866,3
780,3808,1
82,2382,3
140,1679,3
918,3964,1
600,296,5
580,3743,2
173,2075,2
45,3673,3
3,663,5
664,3310,3
726,1630,5
374,2893,2
4,3709,4
390,1067,2
755,2448,4
379,2708,5
977,4086,2
763,1711,3
975,2143,5
664,2071,3
444,2746,3
612,1902,3
307,683,3
514,1010,1
25,2916,2
878,2075,1
743,2624,2
932,1087,2
523,3841,5
699,11,2
488,1998,5
928,1071,3
450,4288,3
806,2263,2
931,4520,3
501,2672,3
570,1040,3
130,1991,1
177,4775,1
306,2346,3
691,3646,5
985,3676,1
129,4130,1
995,208,2
894,895,1
761,26,1
581,563,2
373,2262,2
560,1046,4
987,2916,1
730,1575,1
312,865,2
917,257,1
362,37,5
900,2518,1
971,4505,4
480,1117,4
103,3929,5
587,2848,3
574,3262,3
288,564,2
591,2750,3
779,2266,3
436,3118,4
319,4297,3
137,3535,2
830,464,2
719,3590,4
964,928,5
692,1162,4
779,815,3
196,577,5
676,4455,1
790,276,2
108,52,1
459,42,2
497,127,5
487,3151,1
431,2700,3
356,301,2
394,3263,3
36,3168,3
741,4683,1
224,788,4
59,367,3
190,1680,2
319,43,1
86,4243,2
511,2967,1
985,3386,2
390,1873,3
535,3393,2
795,449,4
36,2361,2
956,2015,1
766,270,4
486,5,4
474,4653,5
967,3582,4
309,3761,1
446,4244,1
721,1223,1
312,1502,2
666,2227,2
810,4279,5
148,3851,1
65,4592,3
994,4060,5
63,3578,5
513,3655,3
554,4291,3
697,2010,4
781,2535,2
330,3055,4
608,4566,5
452,3782,4
263,4006,1
131,413,3
199,1474,1
325,4773,5
628,4241,2
643,1147,1
133,3844,4
380,4423,1
276,676,4
639,3951,5
864,2773,4
739,2418,1
666,1327,4
321,4026,3
92,3284,1
827,1921,3
851,4773,3
460,2789,2
403,4667,1
162,2479,4
437,3130,3
802,1717,4
373,1609,2
225,4825,1
809,4274,2
357,1594,2
493,4518,1
967,1694,3
810,3347,2
291,4835,2
459,4503,3
463,3074,1
539,1545,2
275,747,5
76,4137,2
93,2463,5
897,3228,2
36,1390,5
175,3818,4
581,2062,3
450,2169,1
530,117,1
727,3978,1
888,2519,3
317,1761,2
101,4840,4
269,2832,3
897,3573,4
566,1796,1
743,3453,4
827,1837,2
138,4402,3
509,1839,4
676,668,5
726,60,2
890,2584,4
766,3473,5
50,3944,4
541,991,4
775,2821,2
667,1838,5
425,1433,4
666,1282,2
299,4773,2
364,3228,3
247,2421,4
129,2250,1
63,4619,1
113,1877,4
705,3458,2
766,1452,5
793,1648,5
668,1304,4
718,1074,5
222,1792,1
470,3977,1
217,3580,5
292,3453,2
484,2370,1
212,3359,2
130,581,1
306,1426,3
275,1201,5
122,2803,5
71,439,1
739,985,4
992,197,1
628,1423,1
948,2976,1
514,1352,1
823,714,1
737,4600,2
548,164,4
988,895,5
8,1141,4
378,1374,5
341,1347,2
377,2702,2
59,1194,3
764,2957,4
872,549,3
508,1844,2
228,1154,2
930,2145,2
713,3477,1
819,3922,2
613,4042,3
300,2771,4
604,3153,4
294,1892,3
767,911,4
49,4147,1
209,3135,2
163,3725,2
853,2208,1
989,3604,1
42,4832,4
292,4912,1
443,3697,3
502,1061,2
895,166,3
660,4268,3
831,875,3
456,3990,4
466,3763,4
3,2167,1
198,3697,5
547,1845,2
690,3466,4
412,798,5
146,1951,3
533,4798,5
97,2818,5
659,4305,1
574,837,3
790,2608,4
753,1155,3
156,4010,5
878,1513,1
658,2613,1
384,2741,4
770,4792,4
101,4095,2
327,2148,2
461,1749,5
527,1795,4
978,222,2
22,655,1
338,1450,2
243,1603,2
140,3066,5
179,970,4
850,3008,1
402,3421,4
44,976,4
341,1833,2
827,541,4
592,1292,3
928,4090,3
262,3953,2
107,21,1
395,2718,5
113,854,1
254,2030,3
920,11,4
666,1763,2
183,4043,5
570,1581,2
172,3454,3
533,290,2
515,2777,5
545,1864,2
993,2933,2
369,4171,3
727,3447,3
386,2565,5
585,1033,2
246,709,3
35,881,3
575,1643,5
293,2262,2
92,796,5
840,2937,2
598,2537,4
25,1461,3
201,635,1
376,134,3
793,2138,3
115,2485,5
652,3330,5
743,1520,2
546,1980,5
429,4251,2
881,2548,5
498,2527,4
44,2941,1
962,1694,2
542,4978,2
729,2331,4
999,1435,5
742,4435,5
208,837,3
992,2798,3
272,3555,3
977,4303,5
845,7,4
592,1473,2
178,1166,1
972,3971,4
942,1634,4
803,467,3
658,1922,5
240,3409,1
496,1582,3
553,1998,4
61,2365,1
19,2284,3
777,3640,5
716,3517,3
22,4501,5
951,1213,5
255,3021,5
79,1103,3
481,3184,5
108,1935,5
818,3148,4
826,4734,2
868,3564,1
574,1390,5
172,281,5
732,4152,1
12,4811,1
542,3145,3
685,3925,2
514,2806,5
39,3880,5
772,2788,1
156,679,4
284,4399,1
634,4731,5
360,4238,4
957,1845,5
869,2936,5
2,342,5
280,618,1
119,1067,5
749,2206,3
414,1973,1
845,4674,4
42,1055,1
790,2818,5
411,3654,5
83,3781,3
242,1355,3
531,1560,5
434,3465,5
939,889,5
493,1576,5
198,1201,5
870,2630,5
772,298,2
102,4612,3
108,1915,4
537,1344,3
357,289,5
848,1660,4
412,3703,3
625,242,4
451,2937,1
533,651,1
27,2074,5
978,2399,3
618,4938,4
188,401,3
170,900,4
6,3777,4
106,2436,3
987,2500,1
633,3792,4
174,3843,4
738,4954,2
382,3522,2
507,65,2
760,3998,1
317,3738,4
883,1512,5
898,4438,4
205,626,2
208,1793,4
527,1542,5
759,3214,3
771,24,2
28,1164,3
166,483,2
368,313,5
713,4812,4
599,2816,2
90,4574,5
400,399,4
376,4364,2
92,4787,4
183,529,4
991,4755,4
973,2897,1
711,556,1
332,2042,4
65,4797,1
75,832,3
132,4837,4
523,3236,4
547,4639,2
609,3607,4
750,3850,3
672,344,3
514,2137,5
647,3648,2
407,3500,2
778,2679,1
535,2965,2
62,2841,4
470,847,3
9,3696,5
569,197,1
822,1688,5
525,1244,1
365,4748,4
804,2445,2
436,3376,2
116,1575,2
114,3451,3
109,4656,1
423,4701,4
544,1408,2
184,3101,2
978,786,3
175,736,2
125,4370,5
727,1136,5
236,3379,3
626,3421,2
978,2589,2
260,232,3
432,693,2
11,4255,1
342,2047,5
708,3000,4
179,4488,1
292,2764,1
790,4455,3
653,2044,1
475,3446,3
665,3165,4
896,681,1
105,2267,4
449,2478,1
854,1083,4
932,4899,2
794,4830,2
936,3535,1
653,2956,4
743,3868,5
470,2335,2
743,2943,3
985,2029,3
426,4815,1
627,1433,4
783,1851,5
675,2298,5
816,838,3
780,4950,1
553,3891,1
589,3157,4
300,2418,1
247,72,1
284,3618,2
604,4769,1
584,3338,1
301,3176,3
966,2979,5
171,2141,1
638,4410,5
323,3421,5
601,1887,3
365,787,4
324,743,1
800,4778,2
104,1873,5
189,4927,2
476,3667,2
344,4931,3
902,111,3
36,1050,2
676,1779,3
61,2504,5
134,4895,2
519,1181,1
219,1856,4
321,4594,4
143,4189,5
828,4598,3
647,2869,4
550,3627,2
145,4393,1
253,4575,1
515,28,2
935,625,3
973,1388,3
477,4970,1
190,4999,4
762,518,2
155,249,2
258,3509,1
292,3781,4
62,1574,3
562,1344,1
837,1874,3
857,4882,2
2,3360,2
287,2256,4
483,2988,2
145,1743,3
620,4936,3
147,615,5
876,3739,3
341,2935,1
698,1635,4
988,3816,4
932,3715,5
323,4810,4
427,1879,5
865,312,4
623,4609,3
347,1727,1
351,3455,2
275,571,3
550,71,2
670,2805,4
420,1955,3
601,4730,1
495,663,2
174,4887,2
265,4126,3
105,4565,4
798,3869,4
425,781,2
502,1703,3
645,1484,5
487,3434,1
329,3375,5
203,200,5
201,2010,1
53,4764,4
890,4247,3
370,1015,4
